# Date of Experiment: 18/08/2014	15:56

# AOD detector vertical offset:  -0.089041
# AOD detector horizontal offset: -0.067967
# AOD vertical corner frequency 281.253681
# AOD horizontal corner frequency: 503.090072
# AOD vertical trap stiffness (pN/nm): 0.040178
# AOD horizontal trap stiffness (pN/nm): 0.071868
# AOD vertical OLS (V/nm): 0.000498
# AOD horizontal OLS (V/nm): 0.000616
# PM detector vertical offset:  -0.293473
# PM detector horizontal offset: -0.045776
# PM vertical corner frequency 502.663972
# PM horizontal corner frequency: 648.164174
# PM vertical trap stiffness (pN/nm): 0.071807
# PM horizontal trap stiffness (pN/nm): 0.092592
# PM vertical OLS (V/nm): 0.000573
# PM horizontal OLS (V/nm): 0.000737
# PM bead diameter (um): 2.100000
# AOD bead diameter (um): 2.100000

# sample rate: 80000 Hz
# number of samples: 524288
# number of blocks: 64.000000

# viscosity (pN s / nm^2): 1.148727E-9
                                                                                                                                                                                                                       
freq 	  PSD PMx 	  PSD PMy  	 PSD AODx 	 PSD AODy 	  Fit PMx 	  Fit PMy 	 Fit AODx 	 Fit AODy 
1.141602E+4	2.033617E-10	1.095899E-10	1.604335E-10	1.231360E-10	6.401092E-11	3.922714E-11	3.592675E-11	2.024908E-11
1.142578E+4	2.233885E-10	1.005910E-10	1.519725E-10	1.226765E-10	6.390189E-11	3.916024E-11	3.586549E-11	2.021450E-11
1.143555E+4	2.035629E-10	9.783964E-11	1.162672E-10	1.193537E-10	6.379315E-11	3.909351E-11	3.580438E-11	2.018001E-11
1.144531E+4	1.843081E-10	9.340741E-11	9.735977E-11	1.080748E-10	6.368468E-11	3.902696E-11	3.574342E-11	2.014561E-11
1.145508E+4	1.508289E-10	8.551374E-11	1.272149E-10	1.330510E-10	6.357649E-11	3.896057E-11	3.568262E-11	2.011130E-11
1.146484E+4	1.841789E-10	8.713902E-11	1.366247E-10	1.543078E-10	6.346857E-11	3.889436E-11	3.562197E-11	2.007707E-11
1.147461E+4	1.984418E-10	1.007478E-10	1.171301E-10	1.328605E-10	6.336093E-11	3.882831E-11	3.556148E-11	2.004293E-11
1.148437E+4	1.812239E-10	9.739423E-11	1.156115E-10	1.124140E-10	6.325356E-11	3.876243E-11	3.550115E-11	2.000888E-11
1.149414E+4	1.676442E-10	8.477315E-11	8.956477E-11	8.689364E-11	6.314647E-11	3.869671E-11	3.544096E-11	1.997492E-11
1.150391E+4	1.568631E-10	9.296014E-11	1.097722E-10	9.199214E-11	6.303964E-11	3.863117E-11	3.538093E-11	1.994104E-11
1.151367E+4	1.497308E-10	8.829891E-11	1.457720E-10	1.102824E-10	6.293309E-11	3.856579E-11	3.532105E-11	1.990724E-11
1.152344E+4	1.450404E-10	9.748047E-11	1.354414E-10	9.741236E-11	6.282680E-11	3.850058E-11	3.526132E-11	1.987354E-11
1.153320E+4	1.480656E-10	8.620265E-11	1.211734E-10	1.111537E-10	6.272079E-11	3.843553E-11	3.520175E-11	1.983992E-11
1.154297E+4	1.533927E-10	7.009725E-11	1.291434E-10	8.967115E-11	6.261504E-11	3.837064E-11	3.514232E-11	1.980638E-11
1.155273E+4	1.728571E-10	7.192825E-11	1.219753E-10	1.098738E-10	6.250956E-11	3.830592E-11	3.508305E-11	1.977293E-11
1.156250E+4	1.508919E-10	8.673955E-11	1.281589E-10	1.290919E-10	6.240434E-11	3.824137E-11	3.502392E-11	1.973956E-11
1.157227E+4	1.751577E-10	1.018854E-10	1.412771E-10	1.385486E-10	6.229939E-11	3.817697E-11	3.496495E-11	1.970628E-11
1.158203E+4	1.858812E-10	1.137781E-10	1.140430E-10	1.150778E-10	6.219471E-11	3.811274E-11	3.490612E-11	1.967308E-11
1.159180E+4	1.830716E-10	1.093640E-10	1.076534E-10	1.240947E-10	6.209028E-11	3.804867E-11	3.484744E-11	1.963997E-11
1.160156E+4	1.932799E-10	1.106292E-10	1.218855E-10	1.333614E-10	6.198612E-11	3.798476E-11	3.478891E-11	1.960694E-11
1.161133E+4	1.794949E-10	1.252309E-10	1.317341E-10	1.265115E-10	6.188222E-11	3.792102E-11	3.473053E-11	1.957399E-11
1.162109E+4	1.669804E-10	1.120355E-10	1.425231E-10	1.437351E-10	6.177859E-11	3.785743E-11	3.467229E-11	1.954113E-11
1.163086E+4	1.504877E-10	9.796593E-11	1.507497E-10	1.286283E-10	6.167521E-11	3.779400E-11	3.461420E-11	1.950835E-11
1.164062E+4	1.641914E-10	1.186380E-10	1.355163E-10	1.319489E-10	6.157209E-11	3.773073E-11	3.455626E-11	1.947565E-11
1.165039E+4	1.515395E-10	1.173544E-10	1.283542E-10	1.640188E-10	6.146923E-11	3.766762E-11	3.449846E-11	1.944303E-11
1.166016E+4	1.626278E-10	1.159746E-10	1.385069E-10	1.744007E-10	6.136663E-11	3.760467E-11	3.444080E-11	1.941049E-11
1.166992E+4	1.858734E-10	1.177760E-10	1.517724E-10	1.605822E-10	6.126428E-11	3.754188E-11	3.438329E-11	1.937804E-11
1.167969E+4	2.052862E-10	1.173423E-10	1.592104E-10	1.523272E-10	6.116219E-11	3.747924E-11	3.432592E-11	1.934567E-11
1.168945E+4	2.345610E-10	1.185551E-10	1.983878E-10	1.680051E-10	6.106035E-11	3.741676E-11	3.426870E-11	1.931338E-11
1.169922E+4	2.220589E-10	1.151448E-10	1.978065E-10	1.471555E-10	6.095877E-11	3.735444E-11	3.421162E-11	1.928117E-11
1.170898E+4	1.641990E-10	1.264618E-10	1.663967E-10	1.656232E-10	6.085744E-11	3.729227E-11	3.415468E-11	1.924904E-11
1.171875E+4	1.984714E-10	1.244485E-10	1.630796E-10	1.749629E-10	6.075636E-11	3.723025E-11	3.409789E-11	1.921699E-11
1.172852E+4	2.171981E-10	1.219582E-10	2.316418E-10	1.820138E-10	6.065553E-11	3.716840E-11	3.404123E-11	1.918502E-11
1.173828E+4	1.857744E-10	1.126724E-10	2.011365E-10	1.897727E-10	6.055496E-11	3.710669E-11	3.398472E-11	1.915313E-11
1.174805E+4	2.182712E-10	1.025105E-10	1.897011E-10	1.515681E-10	6.045463E-11	3.704514E-11	3.392834E-11	1.912131E-11
1.175781E+4	2.727154E-10	1.066430E-10	1.695412E-10	1.947329E-10	6.035456E-11	3.698374E-11	3.387211E-11	1.908958E-11
1.176758E+4	2.020676E-10	1.045611E-10	1.839229E-10	1.886440E-10	6.025473E-11	3.692249E-11	3.381602E-11	1.905793E-11
1.177734E+4	1.486395E-10	1.309729E-10	1.817566E-10	1.572689E-10	6.015514E-11	3.686140E-11	3.376006E-11	1.902636E-11
1.178711E+4	2.240369E-10	1.546209E-10	1.685274E-10	1.436092E-10	6.005581E-11	3.680045E-11	3.370425E-11	1.899486E-11
1.179687E+4	2.208489E-10	1.210934E-10	1.453215E-10	1.357800E-10	5.995672E-11	3.673966E-11	3.364857E-11	1.896344E-11
1.180664E+4	2.289845E-10	1.205132E-10	1.731482E-10	1.194819E-10	5.985787E-11	3.667902E-11	3.359303E-11	1.893210E-11
1.181641E+4	2.850936E-10	1.391572E-10	2.001587E-10	1.683041E-10	5.975927E-11	3.661853E-11	3.353763E-11	1.890084E-11
1.182617E+4	2.185625E-10	1.161539E-10	1.655963E-10	1.669499E-10	5.966092E-11	3.655819E-11	3.348236E-11	1.886966E-11
1.183594E+4	2.248439E-10	1.161962E-10	1.462884E-10	1.569228E-10	5.956280E-11	3.649799E-11	3.342723E-11	1.883855E-11
1.184570E+4	2.033133E-10	1.249771E-10	1.383372E-10	1.450760E-10	5.946493E-11	3.643795E-11	3.337224E-11	1.880752E-11
1.185547E+4	1.668087E-10	1.229882E-10	1.336254E-10	1.225628E-10	5.936729E-11	3.637805E-11	3.331738E-11	1.877656E-11
1.186523E+4	2.052283E-10	1.009716E-10	1.578120E-10	1.098756E-10	5.926990E-11	3.631830E-11	3.326266E-11	1.874569E-11
1.187500E+4	2.073531E-10	9.233115E-11	1.120147E-10	1.059226E-10	5.917275E-11	3.625870E-11	3.320807E-11	1.871488E-11
1.188477E+4	1.971634E-10	1.026043E-10	1.273010E-10	1.190355E-10	5.907583E-11	3.619924E-11	3.315362E-11	1.868416E-11
1.189453E+4	1.907170E-10	1.111435E-10	1.125297E-10	1.350027E-10	5.897915E-11	3.613993E-11	3.309930E-11	1.865351E-11
1.190430E+4	1.652383E-10	1.126006E-10	9.426056E-11	1.282720E-10	5.888271E-11	3.608077E-11	3.304511E-11	1.862293E-11
1.191406E+4	1.535385E-10	9.595769E-11	9.468975E-11	1.144848E-10	5.878651E-11	3.602175E-11	3.299106E-11	1.859243E-11
1.192383E+4	1.647006E-10	9.903106E-11	9.598658E-11	1.059138E-10	5.869054E-11	3.596287E-11	3.293714E-11	1.856201E-11
1.193359E+4	1.522850E-10	8.477468E-11	8.684585E-11	1.169111E-10	5.859480E-11	3.590414E-11	3.288335E-11	1.853166E-11
1.194336E+4	1.533352E-10	7.954470E-11	1.190595E-10	1.326650E-10	5.849930E-11	3.584555E-11	3.282969E-11	1.850138E-11
1.195312E+4	1.852512E-10	9.517841E-11	1.251966E-10	1.197076E-10	5.840403E-11	3.578711E-11	3.277616E-11	1.847118E-11
1.196289E+4	1.778838E-10	1.048917E-10	9.726556E-11	1.195834E-10	5.830900E-11	3.572881E-11	3.272277E-11	1.844105E-11
1.197266E+4	1.507414E-10	7.381635E-11	1.182474E-10	1.179927E-10	5.821419E-11	3.567065E-11	3.266950E-11	1.841100E-11
1.198242E+4	1.374342E-10	8.550264E-11	1.242306E-10	1.229938E-10	5.811962E-11	3.561263E-11	3.261637E-11	1.838102E-11
1.199219E+4	1.358892E-10	9.683278E-11	1.239669E-10	1.074406E-10	5.802528E-11	3.555476E-11	3.256336E-11	1.835111E-11
1.200195E+4	1.932227E-10	1.092494E-10	1.216231E-10	1.237452E-10	5.793116E-11	3.549702E-11	3.251048E-11	1.832127E-11
1.201172E+4	1.998020E-10	1.165804E-10	1.298036E-10	1.342372E-10	5.783728E-11	3.543943E-11	3.245774E-11	1.829151E-11
1.202148E+4	2.413620E-10	1.455784E-10	1.413202E-10	1.620586E-10	5.774362E-11	3.538197E-11	3.240512E-11	1.826182E-11
1.203125E+4	2.714710E-10	1.847146E-10	1.174150E-10	1.606849E-10	5.765019E-11	3.532466E-11	3.235262E-11	1.823220E-11
1.204102E+4	2.097909E-10	1.608883E-10	1.338404E-10	1.256499E-10	5.755699E-11	3.526748E-11	3.230026E-11	1.820266E-11
1.205078E+4	1.658789E-10	9.702833E-11	1.315832E-10	1.013457E-10	5.746401E-11	3.521045E-11	3.224802E-11	1.817318E-11
1.206055E+4	1.802361E-10	8.376889E-11	1.240332E-10	9.530127E-11	5.737125E-11	3.515355E-11	3.219591E-11	1.814378E-11
1.207031E+4	1.803394E-10	8.866749E-11	1.080006E-10	1.132032E-10	5.727873E-11	3.509679E-11	3.214392E-11	1.811445E-11
1.208008E+4	1.536298E-10	8.315015E-11	1.179672E-10	1.251839E-10	5.718642E-11	3.504016E-11	3.209206E-11	1.808519E-11
1.208984E+4	1.350498E-10	8.276069E-11	1.279617E-10	1.389012E-10	5.709434E-11	3.498367E-11	3.204033E-11	1.805600E-11
1.209961E+4	1.691339E-10	8.930477E-11	1.186811E-10	1.372521E-10	5.700248E-11	3.492732E-11	3.198872E-11	1.802688E-11
1.210937E+4	1.818080E-10	1.148714E-10	9.964658E-11	1.060170E-10	5.691084E-11	3.487111E-11	3.193723E-11	1.799783E-11
1.211914E+4	1.885479E-10	8.772036E-11	1.169893E-10	1.119136E-10	5.681942E-11	3.481503E-11	3.188587E-11	1.796886E-11
1.212891E+4	1.449784E-10	7.563021E-11	1.290072E-10	1.118191E-10	5.672822E-11	3.475909E-11	3.183464E-11	1.793995E-11
1.213867E+4	1.173458E-10	9.217101E-11	1.279793E-10	1.118821E-10	5.663724E-11	3.470328E-11	3.178352E-11	1.791111E-11
1.214844E+4	1.230769E-10	9.301580E-11	1.226924E-10	1.150124E-10	5.654647E-11	3.464760E-11	3.173253E-11	1.788234E-11
1.215820E+4	1.609784E-10	9.490336E-11	9.908641E-11	1.290882E-10	5.645593E-11	3.459206E-11	3.168166E-11	1.785364E-11
1.216797E+4	1.864050E-10	8.326235E-11	1.155744E-10	1.272645E-10	5.636560E-11	3.453665E-11	3.163092E-11	1.782501E-11
1.217773E+4	1.827610E-10	8.468559E-11	1.358494E-10	1.425640E-10	5.627549E-11	3.448138E-11	3.158029E-11	1.779645E-11
1.218750E+4	1.574101E-10	9.452638E-11	1.309610E-10	1.348549E-10	5.618560E-11	3.442623E-11	3.152979E-11	1.776796E-11
1.219727E+4	1.609391E-10	1.042171E-10	1.174968E-10	1.513102E-10	5.609592E-11	3.437122E-11	3.147941E-11	1.773953E-11
1.220703E+4	1.558782E-10	9.431907E-11	1.417315E-10	1.291977E-10	5.600645E-11	3.431634E-11	3.142914E-11	1.771117E-11
1.221680E+4	1.936546E-10	1.033174E-10	1.605313E-10	1.288297E-10	5.591720E-11	3.426160E-11	3.137900E-11	1.768288E-11
1.222656E+4	1.912586E-10	9.473587E-11	1.368210E-10	1.233754E-10	5.582816E-11	3.420698E-11	3.132898E-11	1.765466E-11
1.223633E+4	1.971778E-10	8.473359E-11	1.399270E-10	1.460234E-10	5.573934E-11	3.415249E-11	3.127908E-11	1.762651E-11
1.224609E+4	2.037940E-10	8.838715E-11	1.414057E-10	1.430246E-10	5.565072E-11	3.409814E-11	3.122930E-11	1.759842E-11
1.225586E+4	1.877558E-10	9.563049E-11	1.475202E-10	1.401108E-10	5.556232E-11	3.404391E-11	3.117963E-11	1.757040E-11
1.226562E+4	1.887882E-10	8.782717E-11	1.239258E-10	9.846590E-11	5.547412E-11	3.398981E-11	3.113009E-11	1.754245E-11
1.227539E+4	1.664377E-10	9.074123E-11	1.374288E-10	1.023112E-10	5.538614E-11	3.393584E-11	3.108066E-11	1.751457E-11
1.228516E+4	1.404846E-10	9.109715E-11	1.121541E-10	1.076702E-10	5.529837E-11	3.388200E-11	3.103135E-11	1.748675E-11
1.229492E+4	1.603803E-10	7.664911E-11	1.082277E-10	1.038275E-10	5.521080E-11	3.382829E-11	3.098215E-11	1.745899E-11
1.230469E+4	1.591964E-10	7.697914E-11	1.144633E-10	1.187945E-10	5.512344E-11	3.377471E-11	3.093308E-11	1.743131E-11
1.231445E+4	1.336477E-10	8.814025E-11	1.094236E-10	1.313039E-10	5.503629E-11	3.372125E-11	3.088412E-11	1.740368E-11
1.232422E+4	1.302691E-10	8.678468E-11	1.099862E-10	1.405454E-10	5.494934E-11	3.366792E-11	3.083527E-11	1.737613E-11
1.233398E+4	1.714318E-10	9.513276E-11	1.240945E-10	1.250601E-10	5.486260E-11	3.361471E-11	3.078655E-11	1.734864E-11
1.234375E+4	1.619254E-10	9.480402E-11	1.050731E-10	1.222996E-10	5.477607E-11	3.356163E-11	3.073793E-11	1.732121E-11
1.235352E+4	1.517858E-10	9.341280E-11	1.216896E-10	1.117845E-10	5.468974E-11	3.350868E-11	3.068944E-11	1.729385E-11
1.236328E+4	1.549270E-10	1.017394E-10	1.096450E-10	8.078094E-11	5.460361E-11	3.345585E-11	3.064105E-11	1.726656E-11
1.237305E+4	1.152411E-10	9.747254E-11	8.300476E-11	1.064409E-10	5.451769E-11	3.340315E-11	3.059278E-11	1.723933E-11
1.238281E+4	1.067979E-10	9.745286E-11	9.102482E-11	1.047351E-10	5.443197E-11	3.335057E-11	3.054463E-11	1.721216E-11
1.239258E+4	1.235520E-10	9.730366E-11	8.336048E-11	1.041640E-10	5.434645E-11	3.329811E-11	3.049659E-11	1.718506E-11
1.240234E+4	1.379070E-10	8.704156E-11	1.036744E-10	9.181013E-11	5.426113E-11	3.324578E-11	3.044866E-11	1.715802E-11
1.241211E+4	1.343747E-10	7.734211E-11	1.046501E-10	8.764204E-11	5.417601E-11	3.319357E-11	3.040084E-11	1.713104E-11
1.242187E+4	1.386479E-10	7.844381E-11	9.358146E-11	1.172423E-10	5.409109E-11	3.314149E-11	3.035314E-11	1.710413E-11
1.243164E+4	1.682078E-10	8.820422E-11	1.174561E-10	1.210095E-10	5.400637E-11	3.308953E-11	3.030555E-11	1.707728E-11
1.244141E+4	1.606695E-10	1.061522E-10	1.093043E-10	1.095706E-10	5.392185E-11	3.303769E-11	3.025807E-11	1.705050E-11
1.245117E+4	1.341572E-10	9.924236E-11	1.066615E-10	9.029449E-11	5.383753E-11	3.298597E-11	3.021070E-11	1.702378E-11
1.246094E+4	1.407891E-10	8.924590E-11	1.225007E-10	7.944978E-11	5.375341E-11	3.293437E-11	3.016345E-11	1.699712E-11
1.247070E+4	1.551586E-10	8.222298E-11	9.707682E-11	9.569053E-11	5.366948E-11	3.288289E-11	3.011630E-11	1.697052E-11
1.248047E+4	1.681522E-10	9.046269E-11	1.119184E-10	1.247982E-10	5.358575E-11	3.283153E-11	3.006926E-11	1.694399E-11
1.249023E+4	1.440728E-10	7.730478E-11	1.051344E-10	1.228422E-10	5.350221E-11	3.278030E-11	3.002234E-11	1.691752E-11
1.250000E+4	1.664049E-10	8.557526E-11	1.028643E-10	9.733533E-11	5.341887E-11	3.272918E-11	2.997552E-11	1.689111E-11
1.250977E+4	1.720450E-10	7.800626E-11	9.283892E-11	9.026647E-11	5.333573E-11	3.267818E-11	2.992882E-11	1.686476E-11
1.251953E+4	1.831872E-10	1.079926E-10	8.845141E-11	1.031732E-10	5.325278E-11	3.262731E-11	2.988222E-11	1.683847E-11
1.252930E+4	1.499063E-10	9.388045E-11	1.122955E-10	1.189486E-10	5.317002E-11	3.257655E-11	2.983573E-11	1.681225E-11
1.253906E+4	1.270375E-10	7.862656E-11	9.213890E-11	1.116100E-10	5.308745E-11	3.252591E-11	2.978935E-11	1.678608E-11
1.254883E+4	1.477658E-10	1.070736E-10	7.423662E-11	1.398639E-10	5.300508E-11	3.247538E-11	2.974308E-11	1.675998E-11
1.255859E+4	1.509409E-10	9.347371E-11	7.918904E-11	1.085010E-10	5.292289E-11	3.242498E-11	2.969691E-11	1.673394E-11
1.256836E+4	1.062370E-10	7.789807E-11	8.226113E-11	1.023662E-10	5.284090E-11	3.237469E-11	2.965086E-11	1.670796E-11
1.257812E+4	1.308544E-10	9.155877E-11	9.128335E-11	1.194109E-10	5.275910E-11	3.232452E-11	2.960491E-11	1.668203E-11
1.258789E+4	1.739239E-10	8.595868E-11	9.496002E-11	1.024465E-10	5.267749E-11	3.227446E-11	2.955906E-11	1.665617E-11
1.259766E+4	1.657477E-10	7.995174E-11	9.785092E-11	9.602229E-11	5.259606E-11	3.222452E-11	2.951332E-11	1.663037E-11
1.260742E+4	1.620306E-10	9.544250E-11	8.397376E-11	9.933395E-11	5.251483E-11	3.217470E-11	2.946769E-11	1.660463E-11
1.261719E+4	1.481788E-10	9.285438E-11	8.720996E-11	9.488197E-11	5.243378E-11	3.212499E-11	2.942217E-11	1.657895E-11
1.262695E+4	1.277459E-10	7.831536E-11	1.220476E-10	1.100522E-10	5.235292E-11	3.207540E-11	2.937675E-11	1.655333E-11
1.263672E+4	1.660132E-10	8.993797E-11	1.212074E-10	9.776614E-11	5.227225E-11	3.202592E-11	2.933143E-11	1.652777E-11
1.264648E+4	1.633703E-10	1.070099E-10	1.150453E-10	9.967792E-11	5.219176E-11	3.197656E-11	2.928622E-11	1.650226E-11
1.265625E+4	1.689763E-10	9.636651E-11	1.054313E-10	1.400291E-10	5.211146E-11	3.192731E-11	2.924112E-11	1.647682E-11
1.266602E+4	1.805072E-10	1.002985E-10	1.233199E-10	1.649983E-10	5.203134E-11	3.187817E-11	2.919611E-11	1.645144E-11
1.267578E+4	2.203612E-10	9.432664E-11	1.319896E-10	1.311025E-10	5.195141E-11	3.182915E-11	2.915122E-11	1.642611E-11
1.268555E+4	2.051145E-10	1.012337E-10	1.325222E-10	1.152052E-10	5.187166E-11	3.178024E-11	2.910642E-11	1.640084E-11
1.269531E+4	1.916283E-10	1.228078E-10	1.361890E-10	1.538287E-10	5.179210E-11	3.173144E-11	2.906173E-11	1.637563E-11
1.270508E+4	2.369737E-10	1.537972E-10	1.726381E-10	1.698570E-10	5.171272E-11	3.168276E-11	2.901714E-11	1.635048E-11
1.271484E+4	2.207056E-10	1.153423E-10	1.720554E-10	1.719994E-10	5.163352E-11	3.163418E-11	2.897265E-11	1.632538E-11
1.272461E+4	2.177176E-10	1.080803E-10	1.742038E-10	1.492253E-10	5.155450E-11	3.158572E-11	2.892827E-11	1.630035E-11
1.273437E+4	2.552829E-10	1.492513E-10	1.946887E-10	1.888793E-10	5.147566E-11	3.153737E-11	2.888399E-11	1.627537E-11
1.274414E+4	2.414903E-10	1.443012E-10	1.866228E-10	2.181878E-10	5.139701E-11	3.148913E-11	2.883981E-11	1.625045E-11
1.275391E+4	2.465687E-10	1.507134E-10	2.279823E-10	2.096345E-10	5.131853E-11	3.144100E-11	2.879573E-11	1.622558E-11
1.276367E+4	2.640099E-10	1.476347E-10	2.272684E-10	1.846677E-10	5.124024E-11	3.139298E-11	2.875175E-11	1.620078E-11
1.277344E+4	2.831338E-10	1.549897E-10	2.147715E-10	2.041851E-10	5.116212E-11	3.134507E-11	2.870787E-11	1.617603E-11
1.278320E+4	2.819042E-10	1.374780E-10	1.523140E-10	1.767392E-10	5.108418E-11	3.129727E-11	2.866409E-11	1.615133E-11
1.279297E+4	2.973591E-10	1.594965E-10	1.853660E-10	2.239469E-10	5.100642E-11	3.124958E-11	2.862041E-11	1.612670E-11
1.280273E+4	2.673654E-10	1.574640E-10	2.295055E-10	2.225072E-10	5.092883E-11	3.120200E-11	2.857684E-11	1.610211E-11
1.281250E+4	2.348659E-10	1.416600E-10	2.169007E-10	1.990926E-10	5.085142E-11	3.115453E-11	2.853336E-11	1.607759E-11
1.282227E+4	2.798093E-10	1.579898E-10	2.632509E-10	2.059279E-10	5.077419E-11	3.110717E-11	2.848998E-11	1.605312E-11
1.283203E+4	2.866326E-10	1.733248E-10	3.085728E-10	2.102315E-10	5.069714E-11	3.105991E-11	2.844670E-11	1.602871E-11
1.284180E+4	2.792934E-10	1.755651E-10	2.951388E-10	2.008123E-10	5.062026E-11	3.101276E-11	2.840352E-11	1.600435E-11
1.285156E+4	2.458372E-10	1.610074E-10	2.245699E-10	2.174260E-10	5.054355E-11	3.096572E-11	2.836043E-11	1.598005E-11
1.286133E+4	2.708294E-10	1.456796E-10	1.749510E-10	1.865978E-10	5.046702E-11	3.091878E-11	2.831745E-11	1.595580E-11
1.287109E+4	2.194648E-10	1.242918E-10	1.959103E-10	1.760578E-10	5.039066E-11	3.087195E-11	2.827456E-11	1.593161E-11
1.288086E+4	2.050450E-10	1.253384E-10	1.679576E-10	1.444939E-10	5.031447E-11	3.082523E-11	2.823177E-11	1.590747E-11
1.289062E+4	2.041848E-10	1.300473E-10	1.536837E-10	1.487301E-10	5.023846E-11	3.077862E-11	2.818907E-11	1.588339E-11
1.290039E+4	2.276699E-10	1.263060E-10	1.794129E-10	1.334283E-10	5.016262E-11	3.073210E-11	2.814647E-11	1.585937E-11
1.291016E+4	2.123486E-10	1.264154E-10	1.597769E-10	1.297419E-10	5.008695E-11	3.068570E-11	2.810397E-11	1.583539E-11
1.291992E+4	2.011765E-10	1.321329E-10	1.530903E-10	1.586799E-10	5.001145E-11	3.063940E-11	2.806157E-11	1.581148E-11
1.292969E+4	2.150304E-10	1.258872E-10	1.483351E-10	1.361019E-10	4.993612E-11	3.059320E-11	2.801926E-11	1.578761E-11
1.293945E+4	2.149420E-10	1.050581E-10	1.443724E-10	1.190516E-10	4.986096E-11	3.054711E-11	2.797705E-11	1.576380E-11
1.294922E+4	1.727342E-10	9.139780E-11	1.373259E-10	1.145883E-10	4.978598E-11	3.050112E-11	2.793493E-11	1.574004E-11
1.295898E+4	1.442188E-10	9.173972E-11	1.142285E-10	1.222281E-10	4.971116E-11	3.045524E-11	2.789290E-11	1.571634E-11
1.296875E+4	1.585559E-10	9.067573E-11	1.414097E-10	1.347883E-10	4.963650E-11	3.040946E-11	2.785098E-11	1.569269E-11
1.297852E+4	1.402465E-10	8.063140E-11	1.294342E-10	1.224254E-10	4.956202E-11	3.036378E-11	2.780914E-11	1.566910E-11
1.298828E+4	1.750932E-10	8.486698E-11	1.042515E-10	1.127306E-10	4.948770E-11	3.031821E-11	2.776740E-11	1.564555E-11
1.299805E+4	1.845128E-10	8.594419E-11	1.094967E-10	1.156160E-10	4.941356E-11	3.027274E-11	2.772576E-11	1.562206E-11
1.300781E+4	1.827699E-10	1.019614E-10	1.086949E-10	1.261580E-10	4.933957E-11	3.022737E-11	2.768420E-11	1.559863E-11
1.301758E+4	1.681535E-10	8.934518E-11	1.019429E-10	1.242179E-10	4.926576E-11	3.018210E-11	2.764274E-11	1.557524E-11
1.302734E+4	1.693037E-10	8.084120E-11	1.068036E-10	1.059565E-10	4.919210E-11	3.013693E-11	2.760138E-11	1.555191E-11
1.303711E+4	1.408075E-10	9.120392E-11	9.062117E-11	8.801261E-11	4.911862E-11	3.009187E-11	2.756010E-11	1.552863E-11
1.304687E+4	1.555922E-10	9.000275E-11	9.598576E-11	9.846146E-11	4.904529E-11	3.004690E-11	2.751892E-11	1.550541E-11
1.305664E+4	1.426309E-10	8.135131E-11	1.207926E-10	9.813512E-11	4.897214E-11	3.000204E-11	2.747783E-11	1.548223E-11
1.306641E+4	1.437668E-10	9.081608E-11	1.067158E-10	1.015638E-10	4.889914E-11	2.995728E-11	2.743684E-11	1.545911E-11
1.307617E+4	1.477702E-10	9.783529E-11	1.075145E-10	9.071379E-11	4.882631E-11	2.991261E-11	2.739593E-11	1.543604E-11
1.308594E+4	1.502687E-10	8.374345E-11	1.052273E-10	9.063040E-11	4.875364E-11	2.986805E-11	2.735512E-11	1.541302E-11
1.309570E+4	1.455267E-10	7.933204E-11	9.740697E-11	8.978933E-11	4.868113E-11	2.982359E-11	2.731440E-11	1.539005E-11
1.310547E+4	1.109357E-10	7.459668E-11	9.075005E-11	7.744168E-11	4.860879E-11	2.977922E-11	2.727376E-11	1.536713E-11
1.311523E+4	1.295408E-10	6.736977E-11	9.388497E-11	8.944282E-11	4.853660E-11	2.973496E-11	2.723322E-11	1.534427E-11
1.312500E+4	1.603190E-10	6.833044E-11	1.103238E-10	1.265228E-10	4.846458E-11	2.969079E-11	2.719277E-11	1.532145E-11
1.313477E+4	1.670105E-10	8.335627E-11	1.206662E-10	1.110047E-10	4.839271E-11	2.964672E-11	2.715241E-11	1.529869E-11
1.314453E+4	1.400330E-10	9.370312E-11	1.382243E-10	9.498845E-11	4.832101E-11	2.960275E-11	2.711214E-11	1.527597E-11
1.315430E+4	1.169499E-10	8.811512E-11	1.371394E-10	1.186932E-10	4.824946E-11	2.955888E-11	2.707196E-11	1.525331E-11
1.316406E+4	1.317910E-10	7.946893E-11	1.099536E-10	1.169107E-10	4.817807E-11	2.951510E-11	2.703186E-11	1.523070E-11
1.317383E+4	1.573204E-10	8.125297E-11	1.167271E-10	9.622145E-11	4.810684E-11	2.947142E-11	2.699186E-11	1.520814E-11
1.318359E+4	1.830756E-10	8.402578E-11	1.273461E-10	1.277427E-10	4.803577E-11	2.942784E-11	2.695195E-11	1.518563E-11
1.319336E+4	2.072267E-10	9.311477E-11	1.501838E-10	1.454322E-10	4.796486E-11	2.938435E-11	2.691212E-11	1.516316E-11
1.320312E+4	2.066718E-10	9.940755E-11	1.242765E-10	1.208092E-10	4.789410E-11	2.934097E-11	2.687238E-11	1.514075E-11
1.321289E+4	2.112727E-10	1.024288E-10	1.076487E-10	1.446825E-10	4.782350E-11	2.929767E-11	2.683273E-11	1.511839E-11
1.322266E+4	2.066856E-10	1.153263E-10	2.016135E-10	1.887794E-10	4.775306E-11	2.925448E-11	2.679317E-11	1.509608E-11
