# Date of Experiment: 18/08/2014
# measurement starttime: 15:56  

# Laser Diode Status

# Laser Diode Operating Hours (h): 30088.300000
# Laser Diode Current (A): 13.980000

# results thermal calibration: 

# AOD detector vertical offset:  -0.086640
# AOD detector horizontal offset: -0.058736
# AOD vertical trap stiffness (pN/nm): 0.040178
# AOD horizontal trap stiffness (pN/nm): 0.071868
# AOD vertical OLS (V/nm): 0.000498
# AOD horizontal OLS (V/nm): 0.000616
# PM detector vertical offset:  -0.288765
# PM detector horizontal offset: -0.049036
# PM vertical trap stiffness (pN/nm): 0.071807
# PM horizontal trap stiffness (pN/nm): 0.092592
# PM vertical OLS (V/nm): 0.000573
# PM horizontal OLS (V/nm): 0.000737
# PM bead diameter (um): 2.100000
# AOD bead diameter (um): 2.100000
# Viscosity (pN s / nm^2): 1.148727E-9

# sample rate (Hz): 10000
# number of samples: 10
# rate of while-loop(Hz):  1000
# dt (s): 0.00100
# data averaged to while-loop: FALSE


                                                                                                                              
# start of measurement (iteration) : 11143987
# end of measurement (iteration) : 11234731
# duration of measurement(s): 91
# errors: 0	0	0	0	0

                                                  
PMxdiff (V)	  PMydiff (V)	  PMxsum (V)	 AODxdiff (V)	 AODydiff (V)	  AODxsum (V)	  FBxsum (V)	 xdist (nm) 	 ydist (nm)  	  FBx (V) 	 FBy (V)	 PMsensorx (V)	 PMsensory (V)	 TrackingReferenceTime
-0.046290	-0.286760	2.574797	-0.058087	-0.068806	3.130963	0.720892	-0.000171	2142.656444	-0.064530	-0.160994	4.764152	7.506152	251942396.000000
-0.049703	-0.287095	2.575892	-0.057407	-0.067607	3.132466	0.720940	-0.000171	2142.656444	-0.064490	-0.161018	4.764256	7.506312	251942396.000000
-0.049416	-0.284681	2.573942	-0.060732	-0.068870	3.133561	0.721556	-0.000171	2142.656444	-0.066160	-0.161338	4.764072	7.506041	251942396.000000
-0.048800	-0.285257	2.573894	-0.057415	-0.068566	3.138252	0.721676	-0.000171	2140.499603	-0.067119	-0.161306	4.764072	7.507647	251942396.000000
-0.046602	-0.277608	2.575756	-0.062587	-0.069741	3.138572	0.721724	-0.000171	2140.499603	-0.067135	-0.160762	4.764072	7.509533	251942396.000000
-0.051526	-0.278783	2.576979	-0.063290	-0.070876	3.136382	0.721756	-0.000171	2140.499603	-0.067615	-0.160882	4.764400	7.510101	251942396.000000
-0.047393	-0.282428	2.575620	-0.058686	-0.068990	3.133417	0.721180	-0.000171	2140.499603	-0.067799	-0.160530	4.763952	7.510213	251942396.000000
-0.047993	-0.286408	2.570952	-0.057000	-0.069054	3.131371	0.721828	-0.000171	2140.499603	-0.067183	-0.160195	4.764112	7.510157	251942396.000000
-0.047194	-0.284002	2.574133	-0.053451	-0.068151	3.131882	0.720924	-0.000171	2140.499603	-0.067088	-0.160522	4.763872	7.510229	251942396.000000
-0.044908	-0.283195	2.573142	-0.058918	-0.071124	3.136686	0.721540	-0.000171	2140.499603	-0.068526	-0.160554	4.764400	7.510261	251942396.000000
-0.050487	-0.286352	2.575628	-0.062259	-0.073130	3.138508	0.721396	-0.000171	2140.499603	-0.065833	-0.160011	4.764272	7.510269	251942396.000000
-0.044884	-0.283754	2.573118	-0.059174	-0.066376	3.138564	0.721244	-0.000171	2140.499603	-0.067024	-0.160483	4.764416	7.510101	251942396.000000
-0.052085	-0.288414	2.575948	-0.057343	-0.063131	3.138532	0.721148	-0.000171	2140.499603	-0.066136	-0.160035	4.764376	7.510141	251942396.000000
-0.051118	-0.291124	2.576947	-0.054850	-0.071747	3.136494	0.721979	-0.000171	2140.499603	-0.066984	-0.161745	4.764344	7.509965	251942396.000000
-0.053012	-0.292011	2.577762	-0.062563	-0.065337	3.130132	0.721060	-0.000171	2140.499603	-0.064762	-0.160618	4.764376	7.510069	251942396.000000
-0.049567	-0.285457	2.577458	-0.057919	-0.074377	3.128078	0.721116	-0.000171	2140.499603	-0.065305	-0.160762	4.764120	7.510053	251942396.000000
-0.052820	-0.288854	2.578010	-0.058494	-0.071747	3.131690	0.722147	-0.000171	2140.499603	-0.065153	-0.160347	4.764200	7.510141	251942396.000000
-0.052533	-0.287367	2.576180	-0.058710	-0.068734	3.133776	0.722139	-0.000171	2140.499603	-0.064034	-0.160650	4.764440	7.510253	251942396.000000
-0.052229	-0.286568	2.575276	-0.055201	-0.071012	3.135447	0.722123	-0.000171	2140.499603	-0.064290	-0.160938	4.764288	7.510309	251942396.000000
-0.049160	-0.283243	2.576459	-0.058806	-0.077358	3.138324	0.722355	-0.000171	2140.499603	-0.063403	-0.160778	4.764144	7.510013	251942396.000000
-0.053420	-0.286120	2.576164	-0.058630	-0.074297	3.139739	0.722051	-0.000171	2140.499603	-0.064921	-0.161330	4.764160	7.510133	251942396.000000
-0.053500	-0.285145	2.580352	-0.054754	-0.069949	3.137173	0.721580	-0.000171	2140.499603	-0.064778	-0.161601	4.764320	7.510133	251942396.000000
-0.051853	-0.282715	2.580735	-0.058878	-0.074497	3.131602	0.721540	-0.000171	2140.499603	-0.066632	-0.160850	4.764648	7.510205	251942396.000000
-0.049767	-0.281380	2.576443	-0.056856	-0.077054	3.136046	0.721907	-0.000171	2140.499603	-0.067032	-0.160259	4.764456	7.510181	251942396.000000
-0.047170	-0.279294	2.576507	-0.059421	-0.069453	3.139499	0.721820	-0.000171	2140.499603	-0.065945	-0.160802	4.764232	7.510253	251942396.000000
-0.046386	-0.283339	2.575268	-0.054042	-0.075376	3.136558	0.722411	-0.000171	2140.499603	-0.066896	-0.160690	4.764048	7.510181	251942396.000000
-0.048480	-0.280373	2.575500	-0.055873	-0.080268	3.140299	0.721356	-0.000171	2140.499603	-0.068143	-0.161681	4.764144	7.510221	251942396.000000
-0.050359	-0.279758	2.578322	-0.058854	-0.075112	3.146133	0.720781	-0.000171	2140.499603	-0.069182	-0.161498	4.764208	7.510237	251942396.000000
-0.049248	-0.282603	2.574629	-0.052795	-0.070333	3.142457	0.719973	-0.000171	2140.499603	-0.068550	-0.159867	4.764416	7.510141	251942495.000000
-0.046842	-0.276649	2.575420	-0.053779	-0.072922	3.138172	0.721556	-0.000171	2140.499603	-0.068270	-0.160291	4.764568	7.510173	251942495.000000
-0.050806	-0.277952	2.576675	-0.054522	-0.076711	3.140299	0.721764	-0.000171	2140.499603	-0.067088	-0.160546	4.764648	7.510197	251942495.000000
-0.048401	-0.278455	2.576595	-0.056280	-0.075512	3.137549	0.722195	-0.000171	2140.499603	-0.066800	-0.160483	4.764664	7.510125	251942495.000000
-0.047082	-0.278703	2.572263	-0.059557	-0.071276	3.137014	0.721572	-0.000171	2140.499603	-0.066864	-0.161969	4.764280	7.510021	251942495.000000
-0.050614	-0.274683	2.576547	-0.062610	-0.074896	3.145070	0.722131	-0.000171	2140.499603	-0.066200	-0.160051	4.764192	7.510069	251942495.000000
-0.048033	-0.276769	2.576419	-0.060964	-0.077574	3.147868	0.721812	-0.000171	2140.499603	-0.065609	-0.161354	4.764176	7.509941	251942495.000000
-0.048385	-0.279302	2.578114	-0.062690	-0.077582	3.147988	0.721899	-0.000171	2140.499603	-0.066088	-0.160850	4.763809	7.509965	251942495.000000
-0.043813	-0.281540	2.575444	-0.056856	-0.073258	3.143168	0.721548	-0.000171	2140.499603	-0.066616	-0.161250	4.764360	7.510133	251942495.000000
-0.052165	-0.284634	2.574989	-0.057279	-0.077054	3.136486	0.720956	-0.000171	2140.499603	-0.065281	-0.160642	4.764640	7.509973	251942495.000000
-0.051046	-0.285305	2.577283	-0.055313	-0.074761	3.132697	0.721660	-0.000171	2140.499603	-0.063779	-0.160411	4.764336	7.509965	251942495.000000
-0.049631	-0.282068	2.575124	-0.061707	-0.070892	3.130108	0.720445	-0.000171	2140.499603	-0.065665	-0.160994	4.764088	7.509917	251942495.000000
-0.045643	-0.285297	2.573214	-0.060892	-0.071116	3.132122	0.721716	-0.000171	2140.499603	-0.064306	-0.160243	4.763912	7.509989	251942495.000000
-0.048177	-0.283171	2.576907	-0.060476	-0.072027	3.139819	0.721788	-0.000171	2140.499603	-0.067175	-0.161258	4.763920	7.510109	251942495.000000
-0.046027	-0.285193	2.575940	-0.061923	-0.068175	3.140754	0.722379	-0.000171	2140.499603	-0.065377	-0.160738	4.763761	7.510205	251942495.000000
-0.047873	-0.280054	2.574605	-0.062323	-0.069653	3.137885	0.721844	-0.000171	2140.499603	-0.066320	-0.159819	4.764328	7.510125	251942495.000000
-0.049679	-0.286280	2.573326	-0.054945	-0.073610	3.138692	0.722419	-0.000171	2140.499603	-0.066984	-0.160754	4.764400	7.510309	251942495.000000
-0.049112	-0.285385	2.574877	-0.054250	-0.072363	3.134776	0.721300	-0.000171	2140.499603	-0.067447	-0.160994	4.764224	7.510349	251942495.000000
-0.053684	-0.281396	2.575532	-0.061012	-0.074145	3.130747	0.721284	-0.000171	2140.499603	-0.067855	-0.159771	4.764392	7.510149	251942495.000000
-0.050159	-0.283275	2.574301	-0.055761	-0.077742	3.132090	0.720757	-0.000171	2140.499603	-0.067967	-0.160291	4.764640	7.510141	251942495.000000
-0.048696	-0.285840	2.575013	-0.059142	-0.073314	3.134248	0.721092	-0.000171	2140.499603	-0.069174	-0.160307	4.764632	7.510165	251942495.000000
-0.050183	-0.288566	2.575180	-0.060932	-0.065921	3.136926	0.720389	-0.000171	2140.499603	-0.068606	-0.160419	4.764144	7.510133	251942495.000000
-0.055202	-0.288494	2.574885	-0.056920	-0.070388	3.139899	0.720701	-0.000171	2140.499603	-0.067863	-0.159931	4.764056	7.510141	251942495.000000
-0.048816	-0.283283	2.573910	-0.061236	-0.071947	3.140243	0.722307	-0.000171	2140.499603	-0.067527	-0.160786	4.763912	7.510029	251942495.000000
-0.045179	-0.281269	2.571768	-0.060181	-0.077430	3.138372	0.721492	-0.000171	2140.499603	-0.066936	-0.159651	4.763849	7.510085	251942495.000000
-0.048257	-0.283091	2.571000	-0.057911	-0.072435	3.134552	0.722219	-0.000171	2140.499603	-0.064842	-0.160730	4.764112	7.510013	251942495.000000
-0.048321	-0.278927	2.575037	-0.057911	-0.074449	3.131307	0.721492	-0.000171	2140.499603	-0.064514	-0.160746	4.764176	7.509917	251942495.000000
-0.052285	-0.276017	2.576443	-0.056720	-0.073921	3.138260	0.722011	-0.000171	2140.499603	-0.067367	-0.161018	4.764024	7.509893	251942495.000000
-0.053939	-0.281644	2.575756	-0.059461	-0.071795	3.139595	0.721420	-0.000171	2140.499603	-0.065649	-0.160171	4.764008	7.510037	251942495.000000
-0.052069	-0.283786	2.573830	-0.055473	-0.079788	3.138037	0.722035	-0.000171	2140.499603	-0.064322	-0.160698	4.764352	7.509941	251942495.000000
-0.054899	-0.278887	2.576579	-0.058766	-0.073530	3.140426	0.722019	-0.000171	2140.499603	-0.065857	-0.161554	4.763721	7.509989	251942495.000000
-0.052245	-0.281660	2.578593	-0.054154	-0.077518	3.149386	0.722139	-0.000171	2140.499603	-0.063978	-0.160291	4.764144	7.510021	251942495.000000
-0.048944	-0.282635	2.576883	-0.063753	-0.075384	3.140027	0.721868	-0.000171	2140.499603	-0.065073	-0.160554	4.764136	7.509981	251942495.000000
-0.050702	-0.282436	2.572807	-0.066519	-0.073729	3.131922	0.721100	-0.000171	2140.499603	-0.065625	-0.160259	4.764064	7.509941	251942495.000000
-0.048936	-0.282108	2.573902	-0.061132	-0.069349	3.131906	0.722771	-0.000171	2140.499603	-0.066304	-0.160187	4.764136	7.510221	251942495.000000
-0.046378	-0.286224	2.573422	-0.060708	-0.073114	3.133840	0.721036	-0.000171	2140.499603	-0.066016	-0.160011	4.764464	7.510181	251942495.000000
-0.047513	-0.283315	2.574469	-0.053675	-0.070620	3.135071	0.722019	-0.000171	2140.499603	-0.067255	-0.159116	4.764488	7.510093	251942495.000000
-0.050862	-0.282875	2.575524	-0.052244	-0.070133	3.137109	0.721899	-0.000171	2140.499603	-0.067471	-0.160411	4.764304	7.510093	251942495.000000
-0.049551	-0.284098	2.577578	-0.058278	-0.074928	3.139755	0.721004	-0.000171	2140.499603	-0.067399	-0.159811	4.764296	7.510021	251942495.000000
-0.047377	-0.281604	2.573790	-0.055161	-0.070532	3.138348	0.721012	-0.000171	2140.499603	-0.067367	-0.160970	4.764168	7.510069	251942495.000000
-0.048664	-0.278151	2.575316	-0.059669	-0.074017	3.143056	0.720005	-0.000171	2140.499603	-0.069733	-0.160794	4.764200	7.509925	251942495.000000
-0.048105	-0.282651	2.576196	-0.058159	-0.071108	3.134184	0.720733	-0.000171	2140.499603	-0.067439	-0.160315	4.763896	7.510045	251942495.000000
-0.046754	-0.285848	2.571752	-0.057127	-0.066104	3.133081	0.721556	-0.000171	2140.499603	-0.067287	-0.159507	4.763817	7.510029	251942495.000000
-0.052197	-0.279470	2.575932	-0.056624	-0.069046	3.140123	0.721652	-0.000171	2140.499603	-0.067455	-0.160211	4.763857	7.510269	251942495.000000
-0.047721	-0.280965	2.576020	-0.057591	-0.072051	3.141370	0.720908	-0.000171	2140.499603	-0.067863	-0.160602	4.764008	7.510069	251942495.000000
-0.050846	-0.279878	2.574989	-0.053283	-0.074713	3.139116	0.721476	-0.000171	2140.499603	-0.066440	-0.159875	4.764400	7.510029	251942495.000000
-0.049919	-0.279494	2.576092	-0.059150	-0.078317	3.142712	0.720836	-0.000171	2140.499603	-0.066264	-0.159955	4.764336	7.509997	251942495.000000
-0.048201	-0.282547	2.576627	-0.060468	-0.076439	3.146661	0.722099	-0.000171	2140.499603	-0.066104	-0.161082	4.764272	7.510205	251942495.000000
-0.050551	-0.283994	2.577874	-0.059094	-0.070460	3.138948	0.720573	-0.000171	2140.499603	-0.065465	-0.160259	4.764328	7.509997	251942495.000000
-0.045243	-0.284090	2.575252	-0.058398	-0.071316	3.132681	0.720972	-0.000171	2140.499603	-0.064937	-0.160770	4.763872	7.510029	251942495.000000
-0.049911	-0.280046	2.573534	-0.059501	-0.074681	3.133840	0.721236	-0.000171	2140.499603	-0.063211	-0.160522	4.763649	7.510069	251942495.000000
-0.050974	-0.278319	2.577283	-0.060628	-0.077134	3.144503	0.722539	-0.000171	2140.499603	-0.063003	-0.160299	4.763817	7.510181	251942495.000000
-0.048888	-0.285137	2.572535	-0.058654	-0.072091	3.140738	0.721844	-0.000171	2140.499603	-0.064810	-0.160395	4.763865	7.510165	251942495.000000
-0.047282	-0.282907	2.573262	-0.056976	-0.075408	3.141857	0.721292	-0.000171	2140.499603	-0.065465	-0.160706	4.764152	7.509965	251942495.000000
-0.044404	-0.279918	2.574549	-0.059381	-0.073426	3.146741	0.721612	-0.000171	2140.499603	-0.067000	-0.160834	4.763944	7.510125	251942495.000000
-0.048776	-0.281029	2.575308	-0.059182	-0.074385	3.141761	0.720493	-0.000171	2140.499603	-0.065561	-0.160075	4.764328	7.510189	251942495.000000
-0.049408	-0.282076	2.575876	-0.060772	-0.076383	3.136566	0.721140	-0.000171	2140.499603	-0.067048	-0.159883	4.764248	7.510261	251942495.000000
-0.044132	-0.284937	2.570824	-0.059381	-0.072682	3.133041	0.720868	-0.000171	2140.499603	-0.066240	-0.160283	4.764720	7.510133	251942495.000000
-0.048001	-0.281093	2.578154	-0.055753	-0.069070	3.132969	0.722083	-0.000171	2140.499603	-0.067143	-0.159907	4.764528	7.510085	251942495.000000
-0.047897	-0.280389	2.574765	-0.058302	-0.074761	3.133417	0.720852	-0.000171	2140.499603	-0.068326	-0.161002	4.764560	7.510173	251942495.000000
-0.051142	-0.278375	2.577306	-0.058878	-0.076695	3.134336	0.720669	-0.000171	2140.499603	-0.069286	-0.162017	4.764120	7.510101	251942495.000000
-0.052589	-0.282100	2.575308	-0.054490	-0.074681	3.137941	0.720852	-0.000171	2140.499603	-0.068031	-0.160203	4.763992	7.510037	251942495.000000
-0.046802	-0.287215	2.572998	-0.051660	-0.072267	3.139491	0.720613	-0.000171	2140.499603	-0.067375	-0.160994	4.764240	7.510109	251942495.000000
-0.048496	-0.283946	2.575021	-0.055977	-0.068518	3.136238	0.721748	-0.000171	2140.499603	-0.067535	-0.160706	4.764112	7.509997	251942495.000000
-0.048616	-0.287415	2.573166	-0.057024	-0.069669	3.133241	0.720637	-0.000171	2140.499603	-0.066152	-0.161066	4.764520	7.510053	251942495.000000
-0.052221	-0.288214	2.572879	-0.058830	-0.067783	3.130172	0.721244	-0.000171	2140.499603	-0.066576	-0.159587	4.764504	7.509925	251942495.000000
-0.048209	-0.288390	2.579185	-0.053363	-0.072291	3.130547	0.720717	-0.000171	2140.499603	-0.066184	-0.160594	4.764024	7.509965	251942495.000000
-0.052820	-0.282907	2.579608	-0.053603	-0.070876	3.131970	0.720741	-0.000171	2140.499603	-0.064818	-0.160762	4.764384	7.510149	251942495.000000
-0.052637	-0.284450	2.576539	-0.059693	-0.070668	3.135974	0.721500	-0.000171	2140.499603	-0.065473	-0.160994	4.764096	7.510013	251942495.000000
-0.049591	-0.284897	2.574557	-0.056920	-0.068558	3.136382	0.721636	-0.000171	2140.499603	-0.064586	-0.160387	4.763769	7.510149	251942495.000000
-0.048568	-0.292107	2.576499	-0.055761	-0.068326	3.137845	0.722675	-0.000171	2140.499603	-0.064178	-0.160530	4.763880	7.510061	251942495.000000
-0.049839	-0.288102	2.576851	-0.060980	-0.071284	3.136542	0.721332	-0.000171	2140.499603	-0.064602	-0.161865	4.763825	7.510005	251942495.000000
-0.053740	-0.285545	2.574981	-0.060093	-0.073769	3.131363	0.720988	-0.000171	2140.499603	-0.064858	-0.160395	4.764176	7.510053	251942495.000000
-0.046954	-0.281365	2.574861	-0.055713	-0.078229	3.128925	0.721340	-0.000171	2140.499603	-0.064506	-0.160586	4.764232	7.510149	251942495.000000
-0.044372	-0.281652	2.577642	-0.063977	-0.078581	3.139579	0.721836	-0.000171	2140.499603	-0.064234	-0.160251	4.764368	7.510109	251942495.000000
-0.042830	-0.281996	2.573222	-0.061460	-0.074137	3.137869	0.722179	-0.000171	2140.499603	-0.066328	-0.160794	4.764136	7.510109	251942495.000000
-0.048448	-0.286280	2.573702	-0.055361	-0.077118	3.137765	0.721604	-0.000171	2140.499603	-0.066392	-0.159531	4.764296	7.510133	251942495.000000
-0.048113	-0.281748	2.573198	-0.061044	-0.067215	3.141002	0.722443	-0.000171	2140.499603	-0.067263	-0.160307	4.764248	7.510325	251942495.000000
-0.046210	-0.281245	2.576795	-0.061500	-0.070956	3.140618	0.720892	-0.000171	2140.499603	-0.067016	-0.160043	4.764072	7.510165	251942495.000000
-0.049519	-0.280565	2.577578	-0.052875	-0.075584	3.135279	0.721308	-0.000171	2140.499603	-0.068278	-0.159995	4.764120	7.510101	251942495.000000
-0.045731	-0.276081	2.575732	-0.053715	-0.076367	3.131187	0.721372	-0.000171	2140.499603	-0.066768	-0.159699	4.764272	7.510189	251942495.000000
-0.044508	-0.278087	2.574325	-0.055737	-0.074137	3.131011	0.721484	-0.000171	2140.499603	-0.068654	-0.160339	4.764056	7.510125	251942495.000000
-0.043981	-0.283227	2.573670	-0.056232	-0.073697	3.133673	0.721716	-0.000171	2140.499603	-0.068254	-0.160035	4.764256	7.510181	251942495.000000
-0.047897	-0.285097	2.574501	-0.060516	-0.070261	3.138244	0.721828	-0.000171	2140.499603	-0.064682	-0.160019	4.764576	7.510197	251942495.000000
-0.045163	-0.286152	2.570513	-0.053707	-0.069150	3.139331	0.721060	-0.000171	2140.499603	-0.066704	-0.160818	4.764504	7.510149	251942495.000000
-0.046994	-0.282515	2.573406	-0.056760	-0.071484	3.139172	0.720589	-0.000171	2140.499603	-0.066424	-0.161130	4.764224	7.510069	251942495.000000
-0.049631	-0.282963	2.573886	-0.058438	-0.072978	3.142377	0.722067	-0.000171	2140.499603	-0.065193	-0.160411	4.764000	7.509989	251942495.000000
-0.047681	-0.286040	2.573038	-0.055649	-0.066728	3.136534	0.721492	-0.000171	2137.264342	-0.065849	-0.160554	4.764320	7.509709	251942495.000000
-0.046922	-0.286288	2.572383	-0.054945	-0.069445	3.132594	0.722467	-0.000171	2137.264342	-0.065785	-0.160722	4.764288	7.512051	251942495.000000
-0.050047	-0.287575	2.574957	-0.059325	-0.069557	3.132402	0.722027	-0.000171	2137.264342	-0.064170	-0.160970	4.763944	7.514865	251942495.000000
-0.054595	-0.290732	2.571927	-0.056760	-0.065329	3.137365	0.721348	-0.000171	2137.264342	-0.066000	-0.162113	4.764016	7.515576	251942495.000000
-0.050846	-0.284761	2.575356	-0.058870	-0.065529	3.136966	0.722315	-0.000171	2137.264342	-0.065297	-0.161114	4.764200	7.515952	251942495.000000
-0.052333	-0.286176	2.576156	-0.060924	-0.067935	3.136526	0.722427	-0.000171	2137.264342	-0.064002	-0.161042	4.764152	7.515880	251942495.000000
-0.050742	-0.285209	2.576211	-0.061619	-0.073202	3.138628	0.721588	-0.000171	2137.264342	-0.065145	-0.160331	4.764120	7.515984	251942495.000000
-0.049855	-0.282995	2.572543	-0.057631	-0.072539	3.134672	0.721196	-0.000171	2137.264342	-0.064586	-0.161250	4.764040	7.516120	251942495.000000
-0.050575	-0.286528	2.574357	-0.058119	-0.067895	3.135615	0.722595	-0.000171	2137.264342	-0.066816	-0.161378	4.764160	7.516192	251942495.000000
-0.048936	-0.289413	2.575132	-0.056648	-0.070197	3.132689	0.721492	-0.000171	2137.264342	-0.066232	-0.161801	4.764168	7.516168	251942495.000000
-0.048377	-0.286040	2.577634	-0.055825	-0.069254	3.131930	0.721284	-0.000171	2137.264342	-0.067215	-0.160435	4.763888	7.516040	251942495.000000
-0.047226	-0.287831	2.580791	-0.058982	-0.069621	3.135687	0.720445	-0.000171	2137.264342	-0.068190	-0.159859	4.763880	7.516232	251942495.000000
-0.044796	-0.282851	2.577235	-0.056368	-0.069477	3.132881	0.720733	-0.000171	2137.264342	-0.067423	-0.160099	4.763960	7.516120	251942495.000000
-0.045843	-0.281540	2.574493	-0.058254	-0.071116	3.136230	0.721452	-0.000171	2137.264342	-0.067423	-0.160219	4.764224	7.515952	251942595.000000
-0.048273	-0.280637	2.575324	-0.058526	-0.066840	3.138268	0.721332	-0.000171	2137.264342	-0.066712	-0.159244	4.764240	7.516048	251942595.000000
-0.049104	-0.282723	2.574109	-0.056424	-0.074457	3.139395	0.721812	-0.000171	2137.264342	-0.067223	-0.159643	4.764480	7.516160	251942595.000000
-0.048081	-0.283099	2.575580	-0.058798	-0.072387	3.135631	0.721412	-0.000171	2137.264342	-0.066264	-0.159987	4.764512	7.516168	251942595.000000
-0.045371	-0.283986	2.574229	-0.060748	-0.074041	3.132618	0.721836	-0.000171	2137.264342	-0.067247	-0.161218	4.764368	7.515992	251942595.000000
-0.047274	-0.282156	2.576723	-0.063530	-0.072323	3.132602	0.721532	-0.000171	2137.264342	-0.066536	-0.160203	4.764344	7.516056	251942595.000000
-0.051933	-0.280749	2.574069	-0.056744	-0.073442	3.134224	0.722115	-0.000171	2137.264342	-0.065529	-0.160650	4.764208	7.515968	251942595.000000
-0.045467	-0.280461	2.575220	-0.060828	-0.071971	3.134680	0.722363	-0.000171	2137.264342	-0.065721	-0.160826	4.763944	7.515904	251942595.000000
-0.049088	-0.279414	2.575101	-0.055121	-0.071523	3.136254	0.721923	-0.000171	2137.264342	-0.063763	-0.161138	4.763936	7.515992	251942595.000000
-0.048337	-0.283259	2.573990	-0.059445	-0.071899	3.140834	0.722171	-0.000171	2137.264342	-0.067271	-0.161482	4.763865	7.516008	251942595.000000
-0.054275	-0.281988	2.578106	-0.057303	-0.075408	3.141825	0.722227	-0.000171	2137.264342	-0.064362	-0.161282	4.764128	7.515800	251942595.000000
-0.052389	-0.282587	2.576283	-0.056720	-0.075480	3.136166	0.722083	-0.000171	2137.264342	-0.065225	-0.162305	4.764336	7.516024	251942595.000000
-0.048920	-0.280317	2.578306	-0.056096	-0.077998	3.136302	0.721796	-0.000171	2137.264342	-0.065217	-0.160906	4.764224	7.515936	251942595.000000
-0.051254	-0.273324	2.580536	-0.057567	-0.076695	3.139323	0.722003	-0.000171	2137.264342	-0.065625	-0.161042	4.763992	7.515992	251942595.000000
-0.053444	-0.276401	2.578457	-0.055921	-0.078813	3.140602	0.722339	-0.000171	2137.264342	-0.065857	-0.160163	4.763992	7.516216	251942595.000000
-0.049631	-0.279654	2.575037	-0.054186	-0.069421	3.137557	0.722163	-0.000171	2137.264342	-0.065321	-0.159715	4.764224	7.516184	251942595.000000
-0.052277	-0.280461	2.575069	-0.059989	-0.072315	3.138932	0.722171	-0.000171	2137.264342	-0.066152	-0.160171	4.764280	7.516096	251942595.000000
